genealogia,seed_base,rule_id,brazo,clase,es_clase_III,es_clase_III_o_IV,pendiente,z_agg,holon_ratio,diam_b1,giant_b1,grado_medio_b1,n_aristas_b1,diams_por_escala,K,J,noise,meandeg,kcap,seed,seg
H00_113477,113477,A2-B0-C2-r5,C2-hard,I,0,0,0.599046,0.3519,1.4542,11.0,0.9705,3.967,3967,11|9|6|5|4,7,0.514,0.282,7.43,6,113963,2.46
H00_113477,113477,A2-B0-C2-r5,C2-hibrido,I,0,0,0.638339,0.0,1.5336,10.0,0.9495,4.568,4568,10|7|5|4|4,7,0.514,0.282,7.43,6,113963,2.53
H00_113477,113477,A2-B0-C2-r6,C2-hard,III,1,1,0.967605,1.1435,4.6369,17.0,0.9145,3.048,3048,17|13|8|5|5,8,0.734,0.15,8.0,5,114060,2.14
H00_113477,113477,A2-B0-C2-r6,C2-hibrido,III,1,1,1.00386,0.6726,4.5109,13.0,0.8325,3.151,3151,13|9|7|5|4,8,0.734,0.15,8.0,5,114060,2.37
H00_113477,113477,A2-B0-C2-r7,C2-hard,III,1,1,0.89629,1.5177,1.4147,14.0,0.9105,2.991,2991,14|10|8|5|4,7,0.536,0.326,7.91,5,114157,2.54
H00_113477,113477,A2-B0-C2-r7,C2-hibrido,III,1,1,0.936353,1.1314,1.5321,13.0,0.847,3.177,3177,13|10|7|6|4,7,0.536,0.326,7.91,5,114157,2.48
H00_113477,113477,A2-B0-C2-r8,C2-hard,III,1,1,0.729232,0.8485,2.9663,13.0,0.961,3.396,3396,13|10|6|5|4,4,0.314,0.157,5.61,5,114254,2.2
H00_113477,113477,A2-B0-C2-r8,C2-hibrido,I,0,0,0.617023,0.9899,2.2045,12.0,0.9795,4.233,4233,12|8|6|5|4,4,0.314,0.157,5.61,5,114254,2.52
H00_113477,113477,A2-B0-C2-r9,C2-hard,I,0,0,0.599563,1.197,2.6393,12.0,0.987,4.136,4136,12|9|6|5|4,6,0.765,0.113,6.97,6,114351,2.36
H00_113477,113477,A2-B0-C2-r9,C2-hibrido,I,0,0,0.56017,0.9554,2.6704,10.0,0.982,4.93,4930,10|7|6|4|4,6,0.765,0.113,6.97,6,114351,2.86
H00_113477,113477,A2-B0-C2-r10,C2-hard,III,1,1,0.74155,0.7071,2.346,15.0,0.963,3.337,3337,15|10|6|6|4,6,0.597,0.289,5.64,5,114448,2.31
H00_113477,113477,A2-B0-C2-r10,C2-hibrido,I,0,0,0.635765,0.1414,1.0352,12.0,0.975,4.203,4203,12|8|6|5|4,6,0.597,0.289,5.64,5,114448,2.73
H00_113477,113477,A2-B0-C2-r11,C2-hard,III,1,1,1.253025,0.3221,1.9545,22.0,0.769,2.118,2118,22|16|9|8|5,6,0.598,0.228,7.82,4,114545,2.06
H00_113477,113477,A2-B0-C2-r11,C2-hibrido,III,1,1,1.148671,1.7299,2.6486,16.0,0.7535,2.309,2309,16|11|9|6|5,6,0.598,0.228,7.82,4,114545,2.02
H00_113477,113477,A2-B0-C2-r12,C2-hard,III,1,1,1.000274,0.6313,1.7572,16.0,0.906,3.095,3095,16|12|8|5|4,4,0.752,0.28,7.67,5,114642,2.4
H00_113477,113477,A2-B0-C2-r12,C2-hibrido,III,1,1,0.827387,1.0177,2.5167,11.0,0.872,3.447,3447,11|9|6|5|4,4,0.752,0.28,7.67,5,114642,2.43
H00_113477,113477,A2-B0-C2-r13,C2-hard,I,0,0,0.545543,0.4243,5.2337,10.0,0.9735,4.084,4084,10|8|6|5|4,5,0.633,0.109,7.96,6,114739,3.25
H00_113477,113477,A2-B0-C2-r13,C2-hibrido,I,0,0,0.638277,0.8485,6.0279,10.0,0.942,4.662,4662,10|7|6|4|4,5,0.633,0.109,7.96,6,114739,3.24
H00_113477,113477,A2-B0-C2-r14,C2-hard,I,0,0,0.5901,0.2121,1.2673,11.0,0.9735,3.934,3934,11|8|6|5|4,7,0.386,0.258,7.55,6,114836,2.74
H00_113477,113477,A2-B0-C2-r14,C2-hibrido,I,0,0,0.504575,0.5657,1.3686,9.0,0.9575,4.575,4575,9|7|5|5|4,7,0.386,0.258,7.55,6,114836,2.52
H00_113477,113477,A2-B0-C2-r15,C2-hard,I,0,0,0.471931,0.6726,1.8373,10.0,0.991,4.505,4505,10|7|6|5|4,6,0.459,0.167,5.47,7,114933,2.59
H00_113477,113477,A2-B0-C2-r15,C2-hibrido,II,0,0,0.395704,1.6971,2.1179,8.0,0.9895,5.191,5191,8|6|5|4|4,6,0.459,0.167,5.47,7,114933,3.43
H00_113477,113477,A2-B0-C2-r16,C2-hard,I,0,0,0.539012,0.4243,1.7702,10.0,0.9705,4.026,4026,10|8|6|5|4,7,0.533,0.234,7.68,6,115030,2.75
H00_113477,113477,A2-B0-C2-r16,C2-hibrido,I,0,0,0.589619,0.7071,1.9033,10.0,0.9495,4.525,4525,10|8|6|5|4,7,0.533,0.234,7.68,6,115030,3.25
H00_113477,113477,A2-B0-C2-r17,C2-hard,I,0,0,0.551243,0.3363,1.3865,11.0,0.9825,4.051,4051,11|8|6|5|4,6,0.361,0.185,6.1,6,115127,3.61
H00_113477,113477,A2-B0-C2-r17,C2-hibrido,I,0,0,0.491785,0.8485,1.3448,9.0,0.9935,5.577,5577,9|7|4|4|4,6,0.361,0.185,6.1,6,115127,3.19
H00_113477,113477,A2-B0-C2-r18,C2-hard,I,0,0,0.677932,0.0,5.3843,13.0,0.9685,3.326,3326,13|9|7|5|4,4,0.356,0.121,4.46,5,115224,2.37
H00_113477,113477,A2-B0-C2-r18,C2-hibrido,I,0,0,0.547299,0.4243,3.2998,11.0,0.9885,4.309,4309,11|7|6|5|4,4,0.356,0.121,4.46,5,115224,2.52
H00_113477,113477,A2-B0-C2-r19,C2-hard,I,0,0,0.602274,0.2923,2.0284,11.0,0.969,3.985,3985,11|9|6|5|4,6,0.633,0.132,7.93,6,115321,2.74
H00_113477,113477,A2-B0-C2-r19,C2-hibrido,III,1,1,0.709992,0.7071,3.0864,12.0,0.9415,4.593,4593,12|8|6|5|4,6,0.633,0.132,7.93,6,115321,2.74
H05_905683,905683,A2-B0-C2-r0,C2-hard,III,1,1,0.873062,1.4041,2.5068,18.0,0.944,3.174,3174,18|10|7|5|5,5,0.687,0.332,7.1,5,905684,2.33
H05_905683,905683,A2-B0-C2-r0,C2-hibrido,III,1,1,0.856547,0.2828,2.4309,13.0,0.9035,3.623,3623,13|9|6|5|4,5,0.687,0.332,7.1,5,905684,2.44
H05_905683,905683,A2-B0-C2-r1,C2-hard,III,1,1,1.179681,0.4933,1.8041,22.0,0.8645,2.383,2383,22|15|10|6|5,7,0.512,0.25,6.37,4,905781,2.11
H05_905683,905683,A2-B0-C2-r1,C2-hibrido,III,1,1,1.201283,0.3742,1.5626,16.0,0.826,2.602,2602,16|13|8|6|4,7,0.512,0.25,6.37,4,905781,2.13
H05_905683,905683,A2-B0-C2-r2,C2-hard,I,0,0,0.578698,0.9899,2.7034,11.0,0.982,4.034,4034,11|9|6|5|4,7,0.499,0.154,5.07,6,905878,2.41
H05_905683,905683,A2-B0-C2-r2,C2-hibrido,II,0,0,0.444823,0.495,2.0254,9.0,0.987,4.871,4871,9|7|5|5|4,7,0.499,0.154,5.07,6,905878,2.29
H05_905683,905683,A2-B0-C2-r3,C2-hard,III,1,1,0.860514,2.0455,2.2568,17.0,0.913,2.578,2578,17|12|7|6|5,5,0.717,0.263,5.27,4,905975,2.01
H05_905683,905683,A2-B0-C2-r3,C2-hibrido,III,1,1,0.939478,0.5501,2.3973,15.0,0.9235,3.195,3195,15|10|7|5|4,5,0.717,0.263,5.27,4,905975,2.14
H05_905683,905683,A2-B0-C2-r4,C2-hard,III,1,1,1.012779,1.3435,2.2607,18.0,0.9215,3.064,3064,18|12|8|6|4,7,0.714,0.219,7.59,5,906072,2.39
H05_905683,905683,A2-B0-C2-r4,C2-hibrido,III,1,1,0.814426,1.6971,2.2873,11.0,0.865,3.428,3428,11|8|6|5|4,7,0.714,0.219,7.59,5,906072,2.24
H05_905683,905683,A2-B0-C2-r5,C2-hard,III,1,1,0.738992,0.7606,1.7593,14.0,0.96,3.313,3313,14|9|6|5|4,7,0.598,0.277,5.9,5,906169,2.31
H05_905683,905683,A2-B0-C2-r5,C2-hibrido,I,0,0,0.554108,0.4571,1.6382,10.0,0.9655,4.074,4074,10|7|6|5|4,7,0.598,0.277,5.9,5,906169,2.8
H05_905683,905683,A2-B0-C2-r6,C2-hard,III,1,1,0.798812,0.319,1.7373,15.0,0.948,3.268,3268,15|9|7|5|4,5,0.399,0.347,6.42,5,906266,2.52
H05_905683,905683,A2-B0-C2-r6,C2-hibrido,III,1,1,0.747957,0.5278,1.5601,12.0,0.9385,3.717,3717,12|9|6|5|4,5,0.399,0.347,6.42,5,906266,2.65
H05_905683,905683,A2-B0-C2-r7,C2-hard,III,1,1,0.817509,1.4798,2.2973,16.0,0.969,3.349,3349,16|11|7|5|4,5,0.46,0.17,5.54,5,906363,2.56
H05_905683,905683,A2-B0-C2-r7,C2-hibrido,I,0,0,0.499694,0.9899,2.3598,10.0,0.991,4.461,4461,10|8|6|5|4,5,0.46,0.17,5.54,5,906363,2.94
H05_905683,905683,A2-B0-C2-r8,C2-hard,I,0,0,0.672162,0.2121,5.0192,12.0,0.985,3.937,3937,12|8|6|4|4,8,0.781,0.104,4.91,6,906460,2.59
H05_905683,905683,A2-B0-C2-r8,C2-hibrido,I,0,0,0.455749,0.1414,9.576,9.0,0.9905,4.82,4820,9|7|5|5|4,8,0.781,0.104,4.91,6,906460,3.13
H05_905683,905683,A2-B0-C2-r9,C2-hard,I,0,0,0.652827,0.0535,2.0697,12.0,0.9675,3.962,3962,12|8|6|5|4,7,0.634,0.25,7.76,6,906557,2.51
H05_905683,905683,A2-B0-C2-r9,C2-hibrido,I,0,0,0.580189,0.2828,1.788,10.0,0.939,4.562,4562,10|7|6|5|4,7,0.634,0.25,7.76,6,906557,2.88
H05_905683,905683,A2-B0-C2-r10,C2-hard,I,0,0,0.507026,0.5657,1.5401,11.0,0.9905,4.863,4863,11|7|6|5|4,6,0.597,0.348,7.63,7,906654,3.24
H05_905683,905683,A2-B0-C2-r10,C2-hibrido,II,0,0,0.378595,0.1414,1.362,8.0,0.997,5.941,5941,8|6|5|4|4,6,0.597,0.348,7.63,7,906654,3.9
H05_905683,905683,A2-B0-C2-r11,C2-hard,III,1,1,0.737433,0.7071,2.788,13.0,0.934,3.247,3247,13|8|6|5|4,4,0.653,0.307,6.96,5,906751,3.2
H05_905683,905683,A2-B0-C2-r11,C2-hibrido,III,1,1,0.876715,0.6313,2.0632,13.0,0.9065,3.605,3605,13|9|6|5|4,4,0.653,0.307,6.96,5,906751,3.64
H05_905683,905683,A2-B0-C2-r12,C2-hard,III,1,1,0.995866,0.8795,1.446,18.0,0.8085,2.187,2187,18|15|10|7|6,7,0.338,0.291,7.4,4,906848,2.92
H05_905683,905683,A2-B0-C2-r12,C2-hibrido,III,1,1,1.375304,2.7147,1.2783,18.0,0.738,2.176,2176,18|13|9|6|5,7,0.338,0.291,7.4,4,906848,3.09
H05_905683,905683,A2-B0-C2-r13,C2-hard,III,1,1,0.984237,0.1949,1.9166,20.0,0.855,2.355,2355,20|13|9|6|6,5,0.36,0.346,6.34,4,906945,2.92
H05_905683,905683,A2-B0-C2-r13,C2-hibrido,III,1,1,0.946973,1.9487,2.1369,15.0,0.8345,2.599,2599,15|11|7|6|5,5,0.36,0.346,6.34,4,906945,2.97
H05_905683,905683,A2-B0-C2-r14,C2-hard,III,1,1,0.718434,0.3613,2.9202,13.0,0.966,3.367,3367,13|9|7|5|4,6,0.651,0.145,5.45,5,907042,2.96
H05_905683,905683,A2-B0-C2-r14,C2-hibrido,I,0,0,0.579362,0.7071,2.4811,10.0,0.9875,4.599,4599,10|8|6|4|4,6,0.651,0.145,5.45,5,907042,3.41
H05_905683,905683,A2-B0-C2-r15,C2-hard,III,1,1,0.889612,0.4116,1.2544,20.0,0.9245,2.602,2602,20|13|8|6|5,7,0.665,0.344,4.29,4,907139,3.13
H05_905683,905683,A2-B0-C2-r15,C2-hibrido,I,0,0,0.632844,0.0,1.3892,12.0,0.9805,3.97,3970,12|8|6|5|4,7,0.665,0.344,4.29,4,907139,3.47
H05_905683,905683,A2-B0-C2-r16,C2-hard,I,0,0,0.518541,0.7778,1.5455,11.0,0.982,4.11,4110,11|7|6|5|4,7,0.4,0.289,6.39,6,907236,3.56
H05_905683,905683,A2-B0-C2-r16,C2-hibrido,II,0,0,0.361857,0.5278,1.6586,8.0,0.9945,5.431,5431,8|7|5|5|4,7,0.4,0.289,6.39,6,907236,4.24
H05_905683,905683,A2-B0-C2-r17,C2-hard,I,0,0,0.626773,0.2828,1.4747,12.0,0.9755,3.655,3655,12|8|6|5|4,7,0.472,0.124,4.27,6,907333,3.48
H05_905683,905683,A2-B0-C2-r17,C2-hibrido,I,0,0,0.590441,0.9899,2.173,11.0,0.9755,4.121,4121,11|8|7|5|4,7,0.472,0.124,4.27,6,907333,3.95
H05_905683,905683,A2-B0-C2-r18,C2-hard,III,1,1,0.958674,2.9874,3.7256,20.0,0.889,2.468,2468,20|17|9|9|5,4,0.632,0.139,5.93,4,907430,3.23
H05_905683,905683,A2-B0-C2-r18,C2-hibrido,III,1,1,1.128208,1.7901,4.5189,15.0,0.8465,2.732,2732,15|11|9|5|4,4,0.632,0.139,5.93,4,907430,4.33
H05_905683,905683,A2-B0-C2-r19,C2-hard,II,0,0,0.381339,0.9899,2.4013,9.0,0.9915,4.937,4937,9|6|5|5|4,6,0.769,0.207,6.68,7,907527,4.78
H05_905683,905683,A2-B0-C2-r19,C2-hibrido,I,0,0,0.287762,0.5657,1.8398,7.0,0.9965,6.233,6233,7|5|5|4|4,6,0.769,0.207,6.68,7,907527,4.54
H10_2043761,2043761,A2-B0-C2-r0,C2-hard,III,1,1,0.768829,0.5985,2.0323,14.0,0.959,3.364,3364,14|10|6|5|4,5,0.773,0.334,6.36,5,2043762,3.72
H10_2043761,2043761,A2-B0-C2-r0,C2-hibrido,I,0,0,0.681272,0.4243,2.7741,11.0,0.9545,4.062,4062,11|7|6|4|4,5,0.773,0.334,6.36,5,2043762,3.94
H10_2043761,2043761,A2-B0-C2-r1,C2-hard,I,0,0,0.653373,0.8485,2.1137,12.0,0.965,3.938,3938,12|9|7|5|4,5,0.39,0.204,7.99,6,2043859,4.66
H10_2043761,2043761,A2-B0-C2-r1,C2-hibrido,I,0,0,0.644133,0.495,2.1023,11.0,0.938,4.537,4537,11|7|5|5|4,5,0.39,0.204,7.99,6,2043859,4.41
H10_2043761,2043761,A2-B0-C2-r2,C2-hard,I,0,0,0.688944,1.2349,2.0314,13.0,0.965,3.919,3919,13|9|6|5|4,6,0.451,0.217,7.96,6,2043956,4.09
H10_2043761,2043761,A2-B0-C2-r2,C2-hibrido,I,0,0,0.583034,0.2828,1.3131,10.0,0.944,4.494,4494,10|7|5|5|4,6,0.451,0.217,7.96,6,2043956,4.9
H10_2043761,2043761,A2-B0-C2-r3,C2-hard,I,0,0,0.635165,0.6364,1.8784,13.0,0.9805,3.896,3896,13|8|6|5|4,6,0.59,0.254,5.01,6,2044053,4.48
H10_2043761,2043761,A2-B0-C2-r3,C2-hibrido,I,0,0,0.543338,0.9521,1.4855,9.0,0.987,4.794,4794,9|6|5|3|4,6,0.59,0.254,5.01,6,2044053,4.51
H10_2043761,2043761,A2-B0-C2-r4,C2-hard,III,1,1,0.862915,0.8986,3.5337,16.0,0.953,3.242,3242,16|10|9|5|4,7,0.64,0.103,6.66,5,2044150,4.29
H10_2043761,2043761,A2-B0-C2-r4,C2-hibrido,I,0,0,0.650184,0.1414,3.812,11.0,0.935,3.937,3937,11|7|6|5|4,7,0.64,0.103,6.66,5,2044150,3.77
H10_2043761,2043761,A2-B0-C2-r5,C2-hard,I,0,0,0.586366,0.8485,1.894,11.0,0.978,4.172,4172,11|9|6|5|4,5,0.763,0.258,7.07,6,2044247,4.56
H10_2043761,2043761,A2-B0-C2-r5,C2-hibrido,I,0,0,0.527937,0.5657,2.8245,10.0,0.9735,5.003,5003,10|7|5|5|4,5,0.763,0.258,7.07,6,2044247,5.37
H10_2043761,2043761,A2-B0-C2-r6,C2-hard,III,1,1,1.088328,0.4967,2.9002,20.0,0.852,2.359,2359,20|15|9|7|5,6,0.636,0.267,6.3,4,2044344,4.38
H10_2043761,2043761,A2-B0-C2-r6,C2-hibrido,III,1,1,1.343945,1.5177,1.8957,17.0,0.821,2.617,2617,17|12|7|5|4,6,0.636,0.267,6.3,4,2044344,3.62
H10_2043761,2043761,A2-B0-C2-r7,C2-hard,I,0,0,0.585014,0.5657,6.5812,12.0,0.9805,3.826,3826,12|7|6|5|4,4,0.708,0.101,4.54,6,2044441,4.01
H10_2043761,2043761,A2-B0-C2-r7,C2-hibrido,I,0,0,0.514659,0.2828,7.6991,10.0,0.9905,4.49,4490,10|7|6|5|4,4,0.708,0.101,4.54,6,2044441,4.5
H10_2043761,2043761,A2-B0-C2-r8,C2-hard,I,0,0,0.693702,1.0935,1.4591,14.0,0.94,3.168,3168,14|9|7|5|5,5,0.359,0.332,6.65,5,2044538,3.29
H10_2043761,2043761,A2-B0-C2-r8,C2-hibrido,III,1,1,0.761573,0.2828,1.1089,12.0,0.924,3.748,3748,12|8|6|5|4,5,0.359,0.332,6.65,5,2044538,3.73
H10_2043761,2043761,A2-B0-C2-r9,C2-hard,III,1,1,0.766367,0.2828,1.6598,14.0,0.964,3.364,3364,14|10|6|5|4,8,0.627,0.246,5.49,5,2044635,3.7
H10_2043761,2043761,A2-B0-C2-r9,C2-hibrido,I,0,0,0.608883,0.9899,1.7555,12.0,0.989,4.448,4448,12|8|5|5|4,8,0.627,0.246,5.49,5,2044635,3.66
H10_2043761,2043761,A2-B0-C2-r10,C2-hard,III,1,1,0.767706,1.1314,2.3879,15.0,0.9585,3.262,3262,15|8|7|5|4,6,0.364,0.156,6.35,5,2044732,3.41
H10_2043761,2043761,A2-B0-C2-r10,C2-hibrido,III,1,1,0.789969,1.1314,1.3089,14.0,0.9545,3.878,3878,14|8|6|5|4,6,0.364,0.156,6.35,5,2044732,3.27
H10_2043761,2043761,A2-B0-C2-r11,C2-hard,I,0,0,0.68829,0.1949,1.7729,13.0,0.969,3.38,3380,13|9|7|5|4,7,0.594,0.16,5.14,5,2044829,2.74
H10_2043761,2043761,A2-B0-C2-r11,C2-hibrido,I,0,0,0.532159,0.5278,2.5269,10.0,0.988,4.873,4873,10|6|5|4|4,7,0.594,0.16,5.14,5,2044829,4.0
H10_2043761,2043761,A2-B0-C2-r12,C2-hard,III,1,1,0.813048,0.7399,1.7916,16.0,0.9335,3.108,3108,16|10|7|5|5,6,0.325,0.263,6.98,5,2044926,3.17
H10_2043761,2043761,A2-B0-C2-r12,C2-hibrido,III,1,1,1.015199,1.4798,1.4928,15.0,0.9035,3.48,3480,15|11|7|5|4,6,0.325,0.263,6.98,5,2044926,3.62
H10_2043761,2043761,A2-B0-C2-r13,C2-hard,I,0,0,0.590997,0.4243,1.5678,12.0,0.9825,4.041,4041,12|8|6|5|4,7,0.443,0.289,6.68,6,2045023,3.8
H10_2043761,2043761,A2-B0-C2-r13,C2-hibrido,I,0,0,0.512301,0.9899,1.1059,10.0,0.984,4.855,4855,10|7|5|5|4,7,0.443,0.289,6.68,6,2045023,3.7
H10_2043761,2043761,A2-B0-C2-r14,C2-hard,II,0,0,0.369613,0.5657,2.2991,9.0,0.991,4.848,4848,9|6|6|5|4,7,0.778,0.28,6.08,7,2045120,3.43
H10_2043761,2043761,A2-B0-C2-r14,C2-hibrido,II,0,0,0.392161,0.4243,2.8212,8.0,0.994,5.907,5907,8|6|4|4|4,7,0.778,0.28,6.08,7,2045120,3.75
H10_2043761,2043761,A2-B0-C2-r15,C2-hard,I,0,0,0.582229,0.2984,2.0606,11.0,0.9845,4.081,4081,11|9|7|5|4,5,0.47,0.238,7.06,6,2045217,3.9
H10_2043761,2043761,A2-B0-C2-r15,C2-hibrido,I,0,0,0.550858,0.8485,3.0079,9.0,0.971,4.852,4852,9|7|5|4|4,5,0.47,0.238,7.06,6,2045217,3.48
H10_2043761,2043761,A2-B0-C2-r16,C2-hard,I,0,0,0.450356,0.1069,2.6192,10.0,0.9945,4.944,4944,10|7|6|5|4,7,0.542,0.168,7.92,7,2045314,3.79
H10_2043761,2043761,A2-B0-C2-r16,C2-hibrido,I,0,0,0.541139,1.5556,2.8232,11.0,0.987,5.887,5887,11|6|5|4|4,7,0.542,0.168,7.92,7,2045314,3.95
H10_2043761,2043761,A2-B0-C2-r17,C2-hard,III,1,1,0.705507,0.4087,2.0284,15.0,0.9515,3.262,3262,15|11|7|6|5,7,0.434,0.112,6.56,5,2045411,3.37
H10_2043761,2043761,A2-B0-C2-r17,C2-hibrido,III,1,1,0.788619,0.2449,2.3543,13.0,0.93,3.801,3801,13|8|6|5|4,7,0.434,0.112,6.56,5,2045411,3.06
H10_2043761,2043761,A2-B0-C2-r18,C2-hard,IV,0,1,1.019325,0.5657,6.4863,20.0,0.881,2.485,2485,20|13|9|6|5,4,0.48,0.105,6.04,4,2045508,2.88
H10_2043761,2043761,A2-B0-C2-r18,C2-hibrido,IV,0,1,1.034406,1.458,5.5999,15.0,0.8585,2.799,2799,15|9|7|5|4,4,0.48,0.105,6.04,4,2045508,2.6
H10_2043761,2043761,A2-B0-C2-r19,C2-hard,III,1,1,0.74769,0.7071,0.8731,14.0,0.9785,3.76,3760,14|10|6|5|4,6,0.58,0.221,4.55,6,2045605,3.66
H10_2043761,2043761,A2-B0-C2-r19,C2-hibrido,I,0,0,0.535225,0.4243,1.9763,10.0,0.985,4.401,4401,10|8|6|5|4,6,0.58,0.221,4.55,6,2045605,3.45
H15_3389417,3389417,A2-B0-C2-r0,C2-hard,III,1,1,0.712693,0.495,2.6252,13.0,0.969,3.3,3300,13|10|7|5|4,6,0.415,0.347,5.31,5,3389418,3.85
H15_3389417,3389417,A2-B0-C2-r0,C2-hibrido,I,0,0,0.483078,0.4243,1.4709,10.0,0.9905,4.634,4634,10|7|6|5|4,6,0.415,0.347,5.31,5,3389418,3.26
H15_3389417,3389417,A2-B0-C2-r1,C2-hard,IV,0,1,0.839843,1.0935,5.532,14.0,0.9265,3.203,3203,14|10|6|5|4,4,0.518,0.118,7.29,5,3389515,2.98
H15_3389417,3389417,A2-B0-C2-r1,C2-hibrido,III,1,1,0.757249,1.6592,4.3298,10.0,0.874,3.394,3394,10|9|6|5|4,4,0.518,0.118,7.29,5,3389515,3.59
H15_3389417,3389417,A2-B0-C2-r2,C2-hard,III,1,1,1.285643,1.1314,2.1727,21.0,0.778,2.114,2114,21|16|11|7|5,7,0.629,0.23,7.77,4,3389612,2.76
H15_3389417,3389417,A2-B0-C2-r2,C2-hibrido,III,1,1,1.399526,2.0044,1.9501,15.0,0.73,2.317,2317,15|12|8|5|4,7,0.629,0.23,7.77,4,3389612,2.85
H15_3389417,3389417,A2-B0-C2-r3,C2-hard,III,1,1,1.051267,0.9933,3.2336,20.0,0.874,2.4,2400,20|14|9|6|5,6,0.55,0.315,5.99,4,3389709,3.24
H15_3389417,3389417,A2-B0-C2-r3,C2-hibrido,III,1,1,1.134357,0.6313,2.1988,17.0,0.848,2.713,2713,17|10|7|6|4,6,0.55,0.315,5.99,4,3389709,3.74
H15_3389417,3389417,A2-B0-C2-r4,C2-hard,III,1,1,0.729948,0.9209,1.4658,14.0,0.9655,3.271,3271,14|9|6|5|4,7,0.37,0.152,5.35,5,3389806,3.52
H15_3389417,3389417,A2-B0-C2-r4,C2-hibrido,I,0,0,0.532057,0.1949,1.7013,11.0,0.99,4.573,4573,11|7|6|5|4,7,0.37,0.152,5.35,5,3389806,3.63
H15_3389417,3389417,A2-B0-C2-r5,C2-hard,III,1,1,0.76308,0.7071,4.5699,15.0,0.948,3.344,3344,15|8|7|5|4,4,0.726,0.148,6.34,5,3389903,3.16
H15_3389417,3389417,A2-B0-C2-r5,C2-hibrido,I,0,0,0.674183,1.2728,3.6794,12.0,0.949,4.077,4077,12|9|6|6|4,4,0.726,0.148,6.34,5,3389903,4.07
H15_3389417,3389417,A2-B0-C2-r6,C2-hard,I,0,0,0.611552,0.1414,2.6005,11.0,0.9705,3.589,3589,11|8|6|5|4,6,0.775,0.317,4.04,6,3390000,3.23
H15_3389417,3389417,A2-B0-C2-r6,C2-hibrido,I,0,0,0.654245,0.5657,1.1002,12.0,0.978,3.945,3945,12|8|6|5|4,6,0.775,0.317,4.04,6,3390000,4.03
H15_3389417,3389417,A2-B0-C2-r7,C2-hard,III,1,1,0.756617,0.1949,2.1199,14.0,0.962,3.339,3339,14|9|7|5|4,5,0.577,0.315,5.92,5,3390097,3.42
H15_3389417,3389417,A2-B0-C2-r7,C2-hibrido,I,0,0,0.575956,0.5278,1.7567,11.0,0.966,4.16,4160,11|7|6|5|4,5,0.577,0.315,5.92,5,3390097,3.44
H15_3389417,3389417,A2-B0-C2-r8,C2-hard,III,1,1,0.742974,0.8106,1.9476,14.0,0.9135,3.107,3107,14|11|7|6|5,7,0.646,0.208,7.92,5,3390194,3.52
H15_3389417,3389417,A2-B0-C2-r8,C2-hibrido,III,1,1,1.011784,0.5657,2.989,13.0,0.84,3.228,3228,13|9|6|5|4,7,0.646,0.208,7.92,5,3390194,2.49
H15_3389417,3389417,A2-B0-C2-r9,C2-hard,I,0,0,0.568459,0.5657,1.7929,13.0,0.9775,3.602,3602,13|8|6|5|5,4,0.589,0.31,4.05,6,3390291,3.08
